;Modele;win_size;num_cell;num_epoch;batch_size;dropout;rsme;duration(s)
0;M0;60;50;50;64;0.5;0.0756;15
1;M0;60;50;50;64;0.5;0.0463;21
2;M0;60;50;50;64;0.5;0.0536;26
3;M0;60;50;50;64;0.5;0.106;37
4;M0;60;50;50;64;0.5;0.0346;43
5;M0;60;50;50;64;0.5;0.0541;51
6;M0;60;50;50;64;0.5;0.0516;56
7;M0;60;50;50;64;0.5;0.0482;63
8;M0;60;50;50;64;0.5;0.0554;74
9;M0;60;50;50;64;0.5;0.0716;78
;;;;;;;0.0597;
